Certificate Number,Certificate
BG/GMP/2019/166,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical"
F005/S1/ME/001/2020,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: powders and granules(en) 1.2.1.13  Tablets 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: powders and granules(en) 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical"
F005/S1/MH/001/2020,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: powders and granules(en) 1.2.1.11  Semi-solids 1.2.1.12  Suppositories 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: powders and granules(en) 1.5.1.11  Semi-solids 1.5.1.12  Suppositories 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.2  Microbiological: non-sterility 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products"
NCF/01/2022,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products"
NCF/02/2019,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products"
NCF/02/2022,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.8  Other solid dosage forms 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products"
NCF/03/2019,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.8  Other solid dosage forms 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products"
2019/HPF/FR/303,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
2019/HPF/FR/304,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
2020/HPF/FR/022,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.2  Immunological products 2.2.3.5  Biotechnology products
2020/HPF/FR/023,2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.2  Immunological products 2.2.3.5  Biotechnology products
481352-0010,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.6  Quality control testing 1.6.3  Chemical/Physical
482419-0003,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.17  Other: neuverblisterte Arzneimittel / individual medication preparation(en)
CG-HU/08V/2021.,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.8  Other solid dosage forms 1.2.1.13  Tablets 1.2.1.16  Veterinary premixes 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.1.16  Veterinary premixes 1.5.2  Secondary packaging
CG-HU/23V/2019.,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.8  Other solid dosage forms 1.2.1.13  Tablets 1.2.1.16  Veterinary premixes 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.1.16  Veterinary premixes 1.5.2  Secondary packaging
DK API-H 00132120,
DK API-V 00132120,
DK H 00127120,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: Granulates(en) 1.2.1.12  Suppositories 1.2.1.13  Tablets 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.4  Other: High-dose vitamins and minerals(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Granulates(en) 1.5.1.12  Suppositories 1.5.1.13  Tablets 1.5.2  Secondary packaging 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation"
IT-API/111/H/2020,
IT-API/146/H/2021,
IT-API/209/H/2019,
IT-API/26/H/2021,
IT-API/68/H/2020,
IT/3/H/2020,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.11  Semi-solids 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.6  Human or animal extracted products 1.3.2  Batch Certification (list of product types) 1.3.2.6  Human or animal extracted products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.11  Semi-solids 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
NBF/23/2020/V,
NBF/43/2021/V,
PCL /2020/001,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging
19/13316-21,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.2  Batch certification 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
2019/HPF/FR/315,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.2  Lyophilisates 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.13  Tablets Special Requirements               : 7  Other: sulphonamides(en) 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.13  Tablets Special Requirements               : 7  Other: sulphonamides(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
2019/HPF/FR/316,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.13  Tablets Special Requirements               : 7  Other: sulphonamides(en) 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.13  Tablets Special Requirements               : 7  Other: sulphonamides(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
2020/HPF/FR/030,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
2020/HPF/FR/031,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
C.A.PAP 001/2020,2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.1  Blood products 2.3  Other importation activities 2.3.1  Site of physical importation
CG-HU/19V/2019.,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.5  Packaging 1.5.2  Secondary packaging
ES/152I/19,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.3  Chemical/Physical
OGYÉI/56068-6/2019,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.6  Other: Aqua purificata(en) 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.5  Other: Other terminally sterilized products(en) 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: Powders and Granules(en) 1.2.1.11  Semi-solids 1.2.1.12  Suppositories 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.4  Other: Composite excipients for preparations of the Official Compendium for Prescriptions or Pharmacopoeia(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Powders and granules(en) 1.5.1.11  Semi-solids 1.5.1.12  Suppositories 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
480506-0004,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.2  Secondary packaging
BE/GMP/2019/115,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: Weighing of API(en) 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: Labelling of primary packaging(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.6  Liquids for internal use 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.1.17  Other non-sterile medicinal products: Weighing of API(en) 1.5.2  Secondary packaging 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.2  Immunological products 2.2.3.4  Gene therapy products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing"
ES/038HV/20,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
UK MIA(IMP) 47578 Insp IMP 47578/16159210-0006,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.6  Other: Aseptically filled sterile sachets(en) 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging
22/01/20 ARA,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
2019/HPF/FR/317,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.4  Impregnated matrices 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.11  Semi-solids 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.4  Impregnated matrices 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: granules(en) 1.5.1.11  Semi-solids 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
BE/GMP/2019/073,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.1  Large volume liquids 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.2  Immunological products 1.3.1.5  Biotechnology products 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.3.2.5  Biotechnology products 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
IT-API/124/H/2020,
IT-API/2/H/2020,
IT-API/206/H/2019,
IT/55/H/2020,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.11  Semi-solids Special Requirements               : 7  Other: Hormones or substances with hormonal activity(en) 1.2.1.13  Tablets Special Requirements               : 7  Other: Hormones or substances with hormonal activity(en) 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.6  Human or animal extracted products 1.3.2  Batch Certification (list of product types) 1.3.2.6  Human or animal extracted products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.11  Semi-solids Special Requirements               : 7  Other: Hormones or substances with hormonal activity(en) 1.5.1.13  Tablets Special Requirements               : 7  Other: Hormones or substances with hormonal activity(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical"
NBF/10/2022/V,
NBF/18/2020/V,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.3  Chemical/Physical
NBF/32/2021/V,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.3  Chemical/Physical
NBF/43/2019/V,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging
SK/003V/2020,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.6  Other: - Powder for injection for solution - Powder for injection or infusion - Powder for suspension for injection - Powder for sterile solution - Powder for drops - Ointments(en) 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.17  Other: - Powder for suspension(en) 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.13  Tablets 1.5.1.17  Other non-sterile medicinal products: - Powder for suspension(en) 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.2  Importation of intermediate which undergoes further processing
SK/016V/2020,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.6  Other: - Powder for injection for solution - Powder for injection or infusion - Powder for suspension for injection - Powder for sterile solution - Powder for drops - Ointments(en) 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.17  Other: - Powder for suspension(en) 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.13  Tablets 1.5.1.17  Other non-sterile medicinal products: - Powder for suspension(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.2  Importation of intermediate which undergoes further processing
6.2.1-2020-056398,
IT-API/188/H/2022,
IWSC.405.55.2019.ABU.1-1 WTC/0105_02_01/276,
DK H 00125819,2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: For compassionate use(en)
2019/HPF/FR/351,
DE_NW_06_GMP_2019_0010,
2019/HPF/FR/290,
2019/HPF/FR/291,
2019/HPF/FR/306,
2019/HPF/FR/263,
2019/HPF/FR/318,
2019/HPF/FR/229_NA,
2019/HPF/FR/217,
2019/HPF/FR/217_ND,
2019/HPF/FR/208,
2019/HPF/FR/266,
2019/HPF/FR/267,
2019/HPF/FR/252,
2019/HPF/FR/186,
2019/HPF/FR/187,
2019/HPF/FR/171,
2019/HPF/FR/253,
NL/H 19/2010286 a,
2019/HPF/FR/166,
2019/HPF/FR/201,
2019/HPF/FR/202,
2019/HPF/FR/142,
2019/HPF/FR/064,
2019/HPF/FR/076,
BE/GMP/2018/121,
BE/GMP/2018/122,
2019/HPF/FR/079,
2019/HPF/FR/085,
2019/HPF/FR/055_P_2021,
2019/HPF/FR/092,
2019/HPF/FR/093,
HPF/FR/057/2019,
HPF/FR/058/2019,
NL/H 18/2006860,
IT-API/28/H/2019,
IWZJ.405.121.2018.IPIO.1 WTC/0128_01_01/238,
2019/HPF/FR/009,
2019/HPF/FR/010,
2019/HPF/FR/320,
2019/HPF/FR/321,
DE_BW_01_GMP_2018_0090,
2018/HPF/FR/196,
2018/HPF/FR/197,
OGYÉI/36263-4/2020,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell Special Requirements               : 7  Other: β-lactam antibiotics only(en) 1.2.1.8  Other solid dosage forms: Powders and granules(en) 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell Special Requirements               : 7  Other: β-lactam antibiotics only(en) 1.5.1.2  Capsules, soft shell 1.5.1.8  Other solid dosage forms: Powders and granules(en) 1.5.1.13  Tablets Special Requirements               : 7  Other: including tablets with β-lactam antibiotics(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical"
2018/HPF/FR/145,
2018/HPF/FR/146,
IT-API/7/H/2022,
2018/HPF/FR/177,
2018/HPF/FR/097,
2018/HPF/FR/098,
2018/HPF/FR/176,
2018/HPF/FR/195,
2018/HPF/FR/101,
2018/HPF/FR/164,
2018/HPF/FR/121,
2018/HPF/FR/122,
2019/HPF/FR/098,
2019/HPF/FR/268,
2019/HPF/FR/268_P_2021,
2019/HPF/FR/269,
2019/HPF/FR/269_P_2021,
2018/HPF/FR/010,
2018/HPF/FR/011,
2018/HPF/FR/012,
2018/HPF/FR/013,
2018/HPF/FR/088,
2018/HPF/FR/089,
HPF/FR/315/2017,
HPF/FR/300/2017,
HPF/FR/301/2017,
NL/H 17/1013488,
HPF/FR/283/2017,
HPF/FR/312/2017,
2018/HPF/FR/256,
2018/HPF/FR/257,
HPF/FR/170/2017,
HPF/FR/247/2017,
HPF/FR/200/2017,
HPF/FR/201/2017,
DK H 00087317,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation
HPF/FR/249/2017,
HPF/FR/188/2017,
HPF/FR/141/2017,
HPF/FR/142/2017,
DK H 00086017,
HPF/FR/107/2017,
2019/HPF/FR/335,
2019/HPF/FR/336,
HPF/FR/165/2017,
HPF/FR/166/2017,
13550/ 15-2-17,
2018/HPF/FR/066,
2019/HPF/FR/337,
HPF/FR/026/2017,
HPF/FR/244/2016,
2019/HPF/FR/123,
2019/HPF/FR/124,
480910-0005,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.2.2  Batch certification 1.6  Quality control testing 1.6.3  Chemical/Physical
DE_TH_01H_GMP_2016_0031,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging
DK H 00079216,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation
DK IMP 00079216,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
LT/07H/2016,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
DE_BB_01_GMP_2017_0008,"1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.6  Quality control testing 1.6.3  Chemical/Physical"
OGYEI/11013-10/2016,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.2  Secondary packaging
481121-0005,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.6  Quality control testing 1.6.3  Chemical/Physical
