Certificate Number,Certificate
IWSF.405.29.2021.IP.1,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.11  Semi-solids 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.11  Semi-solids 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
NCF-II/2110/001/CAT,
NCF-II/2227/001/CAT,
NL/H 21/2026847,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
30481/M12457/00001,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification
BE/GMP/2021/053,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological
BE/GMP/2021/054,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological
STAR 2021/001,2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation
480102-100698520,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.2  Lyophilisates 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.1.2.5  Other: Lyophilisat / lyophilisate(en) 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.3.1.6  Human or animal extracted products 1.3.1.8  Other: Serumaugentropfen/ Serum eye drops, Gammabestrahlung von Blutzubereitungen zur Transfusion / Gamma Irradiation of Blood products(en) 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: Humanplasma zur Fraktionierung / human plasma for fractionation(en) 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological"
480102-13893194,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.2  Lyophilisates 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.1.2.5  Other: Lyophilisat / lyophilisate(en) 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.3.1.6  Human or animal extracted products 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
17461/ 23-3-2021,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.5  Solids and implants Special Requirements               : 1  B-lactam Antibiotics 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell Special Requirements               : 1  B-lactam Antibiotics 1.2.1.8  Other solid dosage forms Special Requirements               : 1  B-lactam Antibiotics 1.2.1.13  Tablets Special Requirements               : 1  B-lactam Antibiotics 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell Special Requirements               : 1  B-lactam Antibiotics 1.5.1.8  Other solid dosage forms Special Requirements               : 1  B-lactam Antibiotics 1.5.1.13  Tablets Special Requirements               : 1  B-lactam Antibiotics 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation"
2021/HPF/FR/180,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
21MPP005HFR01,
21MPP013HFR01,
21MPP013HFR02,
DK V 10000115,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.5  Packaging 1.5.2  Secondary packaging 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.2  Immunological products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: - Medicinal products for compassionate use for delivery in DK only. - Vaccines, sera etc. without marketing authorisation for delivery in DK only - Import of vaccines and sera for which there is no Marketing Authorisation in Denmark for the sole purpose of redistribution to countries within the EU/EEA(en)"
ES/047HVI/21,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.2  Lyophilisates 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical"
ES/047HVI/21/1,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.2  Lyophilisates 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical"
F042/S1/MH/001/2021,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: Powders(en) 1.2.1.11  Semi-solids 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Powders(en) 1.5.1.11  Semi-solids 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
MT/038HM/2021,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.2  Microbiological: non-sterility
2021/HPF/FR/071,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
2021/HPF/FR/072,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
DK H 10000110,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification
DK IMP 10000111,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification
NL/H 21/2028707,
2021/HPF/FR/103,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.6  Liquids for internal use 1.2.1.11  Semi-solids 1.2.1.12  Suppositories 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.6  Liquids for internal use 1.5.1.11  Semi-solids 1.5.1.12  Suppositories 1.5.1.13  Tablets 1.5.2  Secondary packaging"
21/289634,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.2  Lyophilisates Special Requirements               : 7  Other: substances with hormonal activity and narcotic products(en) 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids Special Requirements               : 7  Other: substances with hormonal activity(en) 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
21MPP012HFR01,
482350-100438904,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.6  Human or animal extracted products 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: Synthetische Peptide, Peptid-Zwischenprodukte und deren Vorstufen / Synthetic peptides, peptide intermediates and their precursors Chemisch modifizierte Peptid-Proteinkonjugate / chemically modified peptide-protein conjugates(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.2.3.6  Human or animal extracted products"
482350-100958528,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.6  Human or animal extracted products 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: Synthetische Peptide, Peptid-Zwischenprodukte und deren Vorstufen / Synthetic peptides, peptide intermediates and their precursors Chemisch modifizierte Peptid-Proteinkonjugate / chemically modified peptide-protein conjugates(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.2.3.6  Human or animal extracted products"
482350-101725748,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.6  Human or animal extracted products 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: Synthetische Peptide, Peptid-Zwischenprodukte und deren Vorstufen / Synthetic peptides, peptide intermediates and their precursors Chemisch modifizierte Peptid-Proteinkonjugate / chemically modified peptide-protein conjugates(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.2.3.6  Human or animal extracted products"
BE/GMP/2021/011,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.4  Other: Beads(en)
DE_BY_04_GMP_2021_0052,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
IT-API/135/H/2021,
482350-13358357,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.6  Human or animal extracted products 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.3  Other: Synthetische Peptide, Peptid-Zwischenprodukte und deren Vorstufen / Synthetic peptides, peptide intermediates and their precursors(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.2.3.6  Human or animal extracted products"
NBF/1/2021/V,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.4  Biological
BE/GMP/2021/033,
NCF/2117/001/CAT,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.3  Chewing gums 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products"
NCF/2244/001/CAT,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.3  Chewing gums 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products"
30425/V12804/00001,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging
30825/M12803/00001,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.2  Secondary packaging
395/2021/RHV,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.2  Sterilisation of active substance/ excipients/ finished product 1.4.2.5  Gamma irradiation
BE/GMP/2021/026,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.2  Immunological products 1.3.1.5  Biotechnology products 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.5  Packaging 1.5.2  Secondary packaging
BE/GMP/2021/027,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.2  Immunological products 1.3.1.5  Biotechnology products 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.5  Packaging 1.5.2  Secondary packaging
IWSF.405.18.2021.IP.1 WTC/0039_01_01/74,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: powders(en) 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical"
IWSF.405.18.2021.IP.2 WTC/0039_01_02/75,2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.2  Microbiological: non-sterility 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing
2021/HPF/FR/057,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification
480011-100472683,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Biological active starting material, Biological active starting material(en)"
480011-13703474,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Biological active starting material, Biological active starting material(en)"
480011-14306229,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Biological active starting material, Biological active starting material(en)"
DK H 10000112,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products Special Requirements               : 7  Other: Antibody conjucating to cytostatics(en) 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.2  Importation of intermediate which undergoes further processing 2.3.4  Other: Biological active substance(en)
DK IMP 10000113,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products Special Requirements               : 7  Other: Antibody conjucating to cytostatics(en) 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.2  Importation of intermediate which undergoes further processing 2.3.4  Other: Biological active substance(en)
