Certificate Number,Certificate
BE/GMP/2020/036,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: storage(en) 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
BE/GMP/2020/037,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: storage(en) 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
DK API-H 00135220,
DK H 00135220,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Biological Active Substance(en)
DK IMP 00135220,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Biological Active Substance(en)
sukls56450/2020,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Batch confirmation(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.12  Suppositories 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing 2.3.4  Other: dovoz léčivých přípravků k provedení úpravy sekundárního balení, konfirmace šarží(en)"
sukls66822/2020,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.4  Biological
CG-HU/11V/2020.,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use Special Requirements               : 6  Ectoparasiticides 1.2.1.17  Other: Collar(en) Special Requirements               : 6  Ectoparasiticides 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use Special Requirements               : 6  Ectoparasiticides 1.5.1.17  Other non-sterile medicinal products: Collar(en) Special Requirements               : 6  Ectoparasiticides 1.5.2  Secondary packaging
DK H 10000101,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.1  Blood products 1.3.2.2  Immunological products 1.3.2.6  Human or animal extracted products 1.3.2.8  Other: Autovaccines(en) 1.4  Other products or manufacturing activity 1.4.3  Other: Storage of intermediate(en) 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.1  Blood products 2.2.3.2  Immunological products 2.2.3.6  Human or animal extracted products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Vaccines, sera etc. without marketing authorisation for delivery in DK only(en)"
DK V 10000102,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.1  Blood products 1.3.2.2  Immunological products 1.3.2.6  Human or animal extracted products 1.3.2.8  Other: Autovaccines(en) 1.4  Other products or manufacturing activity 1.4.3  Other: Storage of intermediate(en) 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.1  Blood products 2.2.3.2  Immunological products 2.2.3.6  Human or animal extracted products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Vaccines, sera etc. without marketing authorisation for delivery in DK only(en)"
OGYÉI/33013-5/2020,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.6  Quality control testing 1.6.3  Chemical/Physical
386/2020/CGMP,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.2  Lyophilisates 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.3.1.2  Immunological products 1.3.2  Batch Certification (list of product types) 1.3.2.1  Blood products 1.3.2.2  Immunological products 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
480575-100733480,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.3  Semi-solids 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.1.6  Other: Patientenbezogene Zubereitungen von Zytostatika / Patient individual compounding of cytostatic drugs, Patientenbezogene Zubereitungen von Zytostatika / Patient individual compounding of cytostatic drugs(en) 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.1  Large volume liquids 1.1.2.2  Semi-solids 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: Pulver und Pulvermischungen / Powders and Powder-mixtures, Pulver und Pulvermischungen / Powders and Powder-mixtures(en) 1.2.1.11  Semi-solids 1.2.1.12  Suppositories 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.8  Other: Patientenbezogene Zubereitungen von monoklonalen Antikörpern / Patient individual compounding of monoclonal antibodies), Patientenbezogene Zubereitungen von monoklonalen Antikörpern / Patient individual compounding of monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.8  Other: Patientenbezogene Zubereitungen von monoklonalen Antikörpern / Patient individual compounding of monoclonal antibodies, Patientenbezogene Zubereitungen von monoklonalen Antikörpern ( Patient individual compounding of monoclonal antibodies(en) 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Pulver und Pulvermischungen / Powders and Powder-mixtures, Pulver und Pulvermischungen / Powders and Powder-mixtures(en) 1.5.1.11  Semi-solids 1.5.1.12  Suppositories 1.5.1.13  Tablets 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological"
480575-13121724,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.3  Semi-solids 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.1.6  Other: Patientenbezogene Zubereitungen von Zytostatika / Patient individual compounding of cytostatic drugs, Patientenbezogene Zubereitungen von Zytostatika / Patient individual compounding of cytostatic drugs(en) 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.1  Large volume liquids 1.1.2.2  Semi-solids 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: Pulver und Pulvermischungen / (Powders and Powder-mixtures), Pulver und Pulvermischungen / Powders and Powder-mixtures(en) 1.2.1.11  Semi-solids 1.2.1.12  Suppositories 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.8  Other: Patientenbezogene Zubereitungen von monoklonalen Antikörpern (Patient individual compounding of monoclonal antibodies), Patientenbezogene Zubereitungen von monoklonalen Antikörpern ( Patient individual compounding of monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.8  Other: Patientenbezogene Zubereitungen von monoklonalen Antikörpern (Patient individual compounding of monoclonal antibodies), Patientenbezogene Zubereitungen von monoklonalen Antikörpern ( Patient individual compounding of monoclonal antibodies(en) 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Pulver und Pulvermischungen / Powders and Powder-mixtures, Pulver und Pulvermischungen / Powders and Powder-mixtures(en) 1.5.1.11  Semi-solids 1.5.1.12  Suppositories 1.5.1.13  Tablets 1.6  Quality control testing 1.6.3  Chemical/Physical"
480575-13316436,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.3  Semi-solids 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.1.6  Other: Patientenbezogene Zubereitungen von Zytostatika / Patient individual compounding of cytostatic drugs, Patientenbezogene Zubereitungen von Zytostatika / Patient individual compounding of cytostatic drugs(en) 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.1  Large volume liquids 1.1.2.2  Semi-solids 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: Pulver und Pulvermischungen / (Powders and Powder-mixtures), Pulver und Pulvermischungen / Powders and Powder-mixtures(en) 1.2.1.11  Semi-solids 1.2.1.12  Suppositories 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.8  Other: Patientenbezogene Zubereitungen von monoklonalen Antikörpern (Patient individual compounding of monoclonal antibodies), Patientenbezogene Zubereitungen von monoklonalen Antikörpern ( Patient individual compounding of monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.8  Other: Patientenbezogene Zubereitungen von monoklonalen Antikörpern ( Patient individual compounding of monoclonal antibodies, Patientenbezogene Zubereitungen von monoklonalen Antikörpern ( Patient individual compounding of monoclonal antibodies(en) 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Pulver und Pulvermischungen / Powders and Powder-mixtures, Pulver und Pulvermischungen / Powders and Powder-mixtures(en) 1.5.1.11  Semi-solids 1.5.1.12  Suppositories 1.5.1.13  Tablets 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological"
BE/GMP/2020/029,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.17  Other: drug substances and intermediate bulks(en) 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.2  Immunological products 1.3.1.4  Gene therapy products 1.3.1.5  Biotechnology products 1.3.1.8  Other: drug substances and intermediate bulks(en) 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.3.2.8  Other: drug substances and intermediate bulks(en)
PVD/LV/2020/01V/1,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.13  Tablets 1.5.2  Secondary packaging
483893-100446691,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.1  Large volume liquids 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
483893-13169091,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.4  Small volume liquids 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.1  Large volume liquids 1.1.2.3  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
483894-13169882,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.2  Secondary packaging
BE/GMP/2020/049,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.11  Semi-solids 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.11  Semi-solids 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
BE/GMP/2020/050,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical
DE_BB_01_GMP_2020_0022,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification
DE_NW_04_GMP_2021_0010,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.1  Capsules, hard shell 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.1.17  Other non-sterile medicinal products: Herbal medicinal products homeopathic medicinal products(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.1.4  Biological 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation"
DE_SH_01_GMP_2021_0006,1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Batch certification only within the scope of importation(en) 2  IMPORTATION OF MEDICINAL PRODUCTS 2.3  Other importation activities 2.3.4  Other: Active Pharmaceutical Ingredients  of microbial origin(en)
OGYÉI/32672-6/2020,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.2  Microbiological: non-sterility 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation
sukls111019/2020,2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.3  Other importation activities 2.3.4  Other: Confirmation batches of imported medicinal products(en)
sukls111275/2020,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.2  Batch Certification (list of product types) 1.3.2.2  Immunological products 1.3.2.5  Biotechnology products 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.2.3  Biological medicinal products 2.2.3.2  Immunological products 2.2.3.5  Biotechnology products
sukls66988/2020,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing"
483080-101668269,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.8  Other solid dosage forms: eingeschränkt auf homöopathische und pflanzliche Arzneimittel / restricted to herbal and homeopathic medicinal products(en) 1.2.1.17  Other: eingeschränkt auf flüssige homöopathische und pflanzliche Arzneimittel / restricted to liquid herbal and homeopathic medicinal products(en) 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.8  Other solid dosage forms: eingeschränkt auf homöopathische und pflanzliche Arzneimittel / restricted to herbal and homeopathic medicinal products(en) 1.5.1.17  Other non-sterile medicinal products: eingeschränkt auf flüssige homöopathische und pflanzliche Arzneimittel / restricted to liquid herbal and homeopathic medicinal products(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
483080-12981473,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.8  Other solid dosage forms: eingeschränkt auf homöopathische und pflanzliche Arzneimittel / restricted to herbal and homeopathic medicinal products(en) 1.2.1.17  Other: eingeschränkt auf flüssige homöopathische und pflanzliche Arzneimittel / restricted to liquid herbal and homeopathic medicinal products(en) 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.8  Other solid dosage forms: eingeschränkt auf homöopathische und pflanzliche Arzneimittel / restricted to herbal and homeopathic medicinal products(en) 1.5.1.17  Other non-sterile medicinal products: eingeschränkt auf flüssige homöopathische und pflanzliche Arzneimittel / restricted to liquid herbal and homeopathic medicinal products(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
BE/GMP/2020/045,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.6  Quality control testing 1.6.3  Chemical/Physical
OGYÉI/32796-6/2020,
IT-API/112./H/2020,
IT-API/112/H/2020,
IT-API/167/H/2020,
LT/04H/2020,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.8  Other: Human plasma for fractionation(en)
NBF/40/2020/V,
384/2020/CGMP,1  MANUFACTURING OPERATIONS 1.5  Packaging 1.5.2  Secondary packaging
BE/GMP/2020/031,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.13  Tablets 1.2.2  Batch certification
ES/100HV/20,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.4  Small volume liquids
ES/100HV/20*,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.1  Large volume liquids 1.1.1.4  Small volume liquids
sukls101508/2020,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids Special Requirements               : 5  Radiopharmaceuticals 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
sukls86107/2020,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.17  Other: orodispersible films with prolonged release(en) 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.17  Other non-sterile medicinal products: orodispersible films with prolonged release(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
480439-13164935,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.2  Batch certification
481218-101166460,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Konfektionierung von Arzneimitteln sowie klinischen Prüfpräparaten in Mehrdosenbehältnisse / Packaging of medicinal products as well as investigational medicinal products into multi-dose containers, -(en) 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation"
481218-12941867,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Konfektionierung von Arzneimitteln sowie klinischen Prüfpräparaten in Mehrdosenbehältnisse / Packaging of medicinal products as well as investigational medicinal products into multi-dose containers, -(en) 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical"
481218-13840742,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.1  Herbal products 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: Konfektionierung von Arzneimitteln sowie klinischen Prüfpräparaten in Mehrdosenbehältnisse / Packaging of medicinal products as well as investigational medicinal products into multi-dose containers, -(en) 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.2  Non-sterile products 2.3  Other importation activities 2.3.1  Site of physical importation"
483074-13136933,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Lagerung von Ausgangsmaterialien, Zwischenprodukten und Arzneimitteln / Holding of starting materials, intermediates and medicinal products, Lagerung von Ausgangsmaterialien, Zwischenprodukten und Arzneimitteln / Holding of starting materials, intermediates and medicinal products(en)"
483075-13136938,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Lagerung von Ausgangsmaterialien, Zwischenprodukten und Arzneimitteln / Holding of starting materials, intermediates and medicinal products, Lagerung von Ausgangsmaterialien, Zwischenprodukten und Arzneimitteln / Holding of starting materials, intermediates and medicinal products(en)"
DE_NW_03_GMP_2022_0084,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.1  Blood products 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological
